,Model,Extra,Mode,Extra ratio
1763,DNN,0.02230827605791103,sin1/2,0.5
1764,QCL,0.0024964255876378247,sin1/2,0.7
1765,GPR,0.015622412200661892,sin1/2,0.7
1766,DNN,0.09518497398508574,sin1/2,0.7
1767,QCL,0.0026756864607736103,sin1/2,0.9
1768,GPR,1.127690230126619,sin1/2,0.9
1769,DNN,0.11790084435835889,sin1/2,0.9
1770,QCL,0.11865085138928036,sin,0.1
1771,GPR,1.3477895491544018e-06,sin,0.1
1772,DNN,0.010150601872126238,sin,0.1
1773,QCL,0.7518720548592168,sin,0.3
1774,GPR,0.019365220572931743,sin,0.3
1775,DNN,0.299871721169664,sin,0.3
1776,QCL,0.6894908323389263,sin,0.5
1777,GPR,0.12401866698052047,sin,0.5
1778,DNN,0.1581751833272013,sin,0.5
1779,QCL,0.5584586409334934,sin,0.7
1780,GPR,0.029565768750626192,sin,0.7
1781,DNN,3.4727211731768675,sin,0.7
1782,QCL,0.45052318195052327,sin,0.9
1783,GPR,0.3883179734058373,sin,0.9
1784,DNN,5.101353372288416,sin,0.9
1785,QCL,0.39255440895359406,sin2,0.1
1786,GPR,0.014184972296069114,sin2,0.1
1787,DNN,0.5582087652718424,sin2,0.1
1788,QCL,1.6375977066952667,sin2,0.3
1789,GPR,0.19379439405085008,sin2,0.3
1790,DNN,0.19166346614002971,sin2,0.3
1791,QCL,2.380448613266822,sin2,0.5
1792,GPR,0.4438435732396849,sin2,0.5
1793,DNN,8.468714315586741,sin2,0.5
1794,QCL,3.423823331365924,sin2,0.7
1795,GPR,0.25355688859703573,sin2,0.7
1796,DNN,1.374714765927177,sin2,0.7
1797,QCL,1.4108954360104933,sin2,0.9
1798,GPR,0.44086890979441146,sin2,0.9
1799,DNN,12.746306319517206,sin2,0.9
1800,QCL,0.000301041784834514,linear,0.1
1801,GPR,9.111130646571501e-06,linear,0.1
1802,DNN,0.0001236610895203168,linear,0.1
1803,QCL,0.0004474382848502185,linear,0.3
1804,GPR,0.00021723911281432083,linear,0.3
1805,DNN,0.001520894041783686,linear,0.3
1806,QCL,0.000505146277983214,linear,0.5
1807,GPR,0.0007307089475755936,linear,0.5
1808,DNN,0.0037434000981319115,linear,0.5
1809,QCL,0.0007860629418525654,linear,0.7
1810,GPR,0.01711492697881721,linear,0.7
1811,DNN,0.0038296794283762697,linear,0.7
1812,QCL,0.0006889894037086909,linear,0.9
1813,GPR,0.07976945434214572,linear,0.9
1814,DNN,0.07169671714442838,linear,0.9
1815,QCL,7.998134296744541e-05,exp,0.1
1816,GPR,0.00011295506646769179,exp,0.1
1817,DNN,0.0009930500011501877,exp,0.1
1818,QCL,2.9879733299234505e-05,exp,0.3
1819,GPR,0.0006343703275305017,exp,0.3
1820,DNN,0.0036165137634688134,exp,0.3
1821,QCL,1.1194888253555214e-05,exp,0.5
1822,GPR,0.011506483420019482,exp,0.5
1823,DNN,0.06101533443598652,exp,0.5
1824,QCL,9.778327252024832e-05,exp,0.7
1825,GPR,0.03783733225185152,exp,0.7
1826,DNN,0.07219528592962157,exp,0.7
1827,QCL,5.993183436573226e-05,exp,0.9
1828,GPR,0.07686183968248543,exp,0.9
1829,DNN,0.2663743461762785,exp,0.9
1830,QCL,0.0010780692714056073,sin1/2,0.1
1831,GPR,1.4507019130180064e-05,sin1/2,0.1
1832,DNN,0.0014621924009207304,sin1/2,0.1
1833,QCL,0.003458162657437423,sin1/2,0.3
1834,GPR,0.00029439786582959564,sin1/2,0.3
1835,DNN,0.00033522602110143,sin1/2,0.3
1836,QCL,0.0009463253758101818,sin1/2,0.5
1837,GPR,0.00011881611660200145,sin1/2,0.5
1838,DNN,0.097857735317664,sin1/2,0.5
1839,QCL,0.0012805090280602388,sin1/2,0.7
1840,GPR,0.0646940707825762,sin1/2,0.7
1841,DNN,0.53124507870783,sin1/2,0.7
1842,QCL,0.0005851893565020259,sin1/2,0.9
1843,GPR,0.21392044069650637,sin1/2,0.9
1844,DNN,0.647159019693532,sin1/2,0.9
1845,QCL,0.19634107578322646,sin,0.1
1846,GPR,4.040669971959473e-06,sin,0.1
1847,DNN,0.06135125050150035,sin,0.1
1848,QCL,0.6376208629202179,sin,0.3
1849,GPR,0.00926475712136316,sin,0.3
1850,DNN,0.05246228016274093,sin,0.3
1851,QCL,0.4245787686010354,sin,0.5
1852,GPR,0.05448123602765973,sin,0.5
1853,DNN,0.2618042889766119,sin,0.5
1854,QCL,0.4014918801678686,sin,0.7
1855,GPR,0.20259797547286518,sin,0.7
1856,DNN,5.829637560878682,sin,0.7
1857,QCL,0.3561529786053929,sin,0.9
1858,GPR,0.47797650566035266,sin,0.9
1859,DNN,7.966954589562782,sin,0.9
1860,QCL,0.19512763665645838,sin2,0.1
1861,GPR,5.2028794764175325e-06,sin2,0.1
1862,DNN,0.13913606664464334,sin2,0.1
1863,QCL,4.079777903131779,sin2,0.3
1864,GPR,0.26131713769476883,sin2,0.3
1865,DNN,1.2735490372297213,sin2,0.3
1866,QCL,1.9014374365607625,sin2,0.5
1867,GPR,0.5361132826881585,sin2,0.5
1868,DNN,5.02488325609141,sin2,0.5
1869,QCL,2.5299426812995285,sin2,0.7
1870,GPR,0.30885343287409117,sin2,0.7
1871,DNN,1.6606525960011387,sin2,0.7
1872,QCL,1.8798902433001703,sin2,0.9
1873,GPR,0.34053274386069554,sin2,0.9
1874,DNN,13.3999285302029,sin2,0.9
1875,QCL,1.0058370086249083e-06,linear,0.1
1876,GPR,8.002612054231725e-06,linear,0.1
1877,DNN,0.00034019465304858585,linear,0.1
1878,QCL,4.0899281149065314e-07,linear,0.3
1879,GPR,0.00010189461473140376,linear,0.3
1880,DNN,0.001670614563855792,linear,0.3
1881,QCL,3.195161428284053e-07,linear,0.5
1882,GPR,0.0005749614918888959,linear,0.5
1883,DNN,0.00037113571472159075,linear,0.5
1884,QCL,1.6865319483280778e-07,linear,0.7
1885,GPR,0.04356889574546114,linear,0.7
1886,DNN,0.00019564181633038012,linear,0.7
1887,QCL,4.6343243659751055e-07,linear,0.9
1888,GPR,0.08031191179853923,linear,0.9
1889,DNN,0.0010852572090009184,linear,0.9
1890,QCL,0.0001751994886610575,exp,0.1
1891,GPR,1.898018901827753e-05,exp,0.1
1892,DNN,0.00024786623566695233,exp,0.1
1893,QCL,0.002169457587295291,exp,0.3
1894,GPR,0.001513921654951809,exp,0.3
1895,DNN,0.00985598480272278,exp,0.3
1896,QCL,0.0004858241188928486,exp,0.5
1897,GPR,0.0073868840606302055,exp,0.5
1898,DNN,0.05159766613760636,exp,0.5
1899,QCL,0.002433280185441713,exp,0.7
1900,GPR,0.025310610481575423,exp,0.7
1901,DNN,0.06660886818393456,exp,0.7
1902,QCL,0.01590409479817237,exp,0.9
1903,GPR,0.047731770813803184,exp,0.9
1904,DNN,0.14921944889126018,exp,0.9
1905,QCL,1.3431637067901146e-05,sin1/2,0.1
1906,GPR,4.675039726996574e-06,sin1/2,0.1
1907,DNN,0.0009860561075998315,sin1/2,0.1
1908,QCL,4.1749465487880484e-06,sin1/2,0.3
1909,GPR,0.0007442152135499859,sin1/2,0.3
1910,DNN,0.0008745475037956473,sin1/2,0.3
1911,QCL,1.7984277576007333e-06,sin1/2,0.5
1912,GPR,0.0010321352245106043,sin1/2,0.5
1913,DNN,0.04217905454102439,sin1/2,0.5
1914,QCL,4.942552347144532e-05,sin1/2,0.7
1915,GPR,0.01482618516359671,sin1/2,0.7
1916,DNN,0.3366072763175338,sin1/2,0.7
1917,QCL,3.5182918773226536e-05,sin1/2,0.9
1918,GPR,1.176498714845273,sin1/2,0.9
1919,DNN,0.1902494935891316,sin1/2,0.9
1920,QCL,0.14176826665369033,sin,0.1
1921,GPR,2.6114641950608484e-06,sin,0.1
1922,DNN,0.0202423784787509,sin,0.1
1923,QCL,0.37540306164378134,sin,0.3
1924,GPR,0.0032899030348194193,sin,0.3
1925,DNN,0.07011046603542322,sin,0.3
1926,QCL,1.2039805012779803,sin,0.5
1927,GPR,0.20109453767036833,sin,0.5
1928,DNN,1.525835117430704,sin,0.5
1929,QCL,0.4271227014881504,sin,0.7
1930,GPR,0.03139962524492531,sin,0.7
1931,DNN,5.218650296605295,sin,0.7
1932,QCL,0.49828485176252535,sin,0.9
1933,GPR,0.4348553166778401,sin,0.9
1934,DNN,6.087496973473742,sin,0.9
1935,QCL,0.26020527652898223,sin2,0.1
1936,GPR,0.004468009413929735,sin2,0.1
1937,DNN,0.8428023795850734,sin2,0.1
1938,QCL,4.345246341906142,sin2,0.3
1939,GPR,0.22632627493444066,sin2,0.3
1940,DNN,0.8299386280758723,sin2,0.3
1941,QCL,3.5163030082798707,sin2,0.5
1942,GPR,0.467479928845973,sin2,0.5
1943,DNN,1.4916439884173223,sin2,0.5
1944,QCL,3.221489949771166,sin2,0.7
1945,GPR,0.6685201576561296,sin2,0.7
1946,DNN,1.449060288945218,sin2,0.7
1947,QCL,1.789545801591417,sin2,0.9
1948,GPR,0.3894372266047795,sin2,0.9
1949,DNN,13.622065855180308,sin2,0.9
1950,QCL,2.2641458248667547e-05,linear,0.1
1951,GPR,4.930373957758968e-06,linear,0.1
1952,DNN,0.00023704916240525512,linear,0.1
1953,QCL,1.696885718489377e-05,linear,0.3
1954,GPR,5.4035700913135725e-05,linear,0.3
1955,DNN,0.000266084478653537,linear,0.3
1956,QCL,9.874762849515166e-06,linear,0.5
1957,GPR,0.0006806099747110757,linear,0.5
1958,DNN,0.016566519268736358,linear,0.5
1959,QCL,0.00012000166511608174,linear,0.7
1960,GPR,0.021923878120007696,linear,0.7
1961,DNN,0.0011025812755663363,linear,0.7
1962,QCL,5.731353273456442e-05,linear,0.9
1963,GPR,0.10519507453943441,linear,0.9
1964,DNN,0.4221019510215096,linear,0.9
1965,QCL,0.0004799183178163844,exp,0.1
1966,GPR,0.00011334164450294813,exp,0.1
1967,DNN,0.0017794382275773562,exp,0.1
1968,QCL,0.0001093833960570955,exp,0.3
1969,GPR,0.0004332710176308673,exp,0.3
1970,DNN,0.004976661781075315,exp,0.3
1971,QCL,0.00012414583241184528,exp,0.5
1972,GPR,0.005177677814782008,exp,0.5
1973,DNN,0.048477594596504046,exp,0.5
1974,QCL,0.00037271163628634205,exp,0.7
1975,GPR,0.03345024285401736,exp,0.7
1976,DNN,0.09284381920459887,exp,0.7
1977,QCL,0.00024742030489401166,exp,0.9
1978,GPR,0.05998435077178695,exp,0.9
1979,DNN,0.07889443998959586,exp,0.9
1980,QCL,7.570423103588249e-05,sin1/2,0.1
1981,GPR,1.475361998329198e-05,sin1/2,0.1
1982,DNN,0.0006176118208891063,sin1/2,0.1
1983,QCL,3.963911759432389e-05,sin1/2,0.3
1984,GPR,0.0009604933885815515,sin1/2,0.3
1985,DNN,0.0025041465990009856,sin1/2,0.3
1986,QCL,2.5546651974454773e-05,sin1/2,0.5
1987,GPR,0.00122962030202145,sin1/2,0.5
1988,DNN,0.0002261823007141859,sin1/2,0.5
1989,QCL,2.785367657375959e-05,sin1/2,0.7
1990,GPR,0.0017544945401656046,sin1/2,0.7
1991,DNN,0.04646051045840919,sin1/2,0.7
1992,QCL,5.7662061873514577e-05,sin1/2,0.9
1993,GPR,0.17192788335288878,sin1/2,0.9
1994,DNN,0.3609950994766798,sin1/2,0.9
1995,QCL,0.11303969718628815,sin,0.1
1996,GPR,2.007246712592179e-06,sin,0.1
1997,DNN,0.00831107271139618,sin,0.1
1998,QCL,0.5579364606225724,sin,0.3
1999,GPR,0.013883056303692505,sin,0.3
2000,DNN,0.16828584511439193,sin,0.3
2001,QCL,0.8893392938591212,sin,0.5
2002,GPR,0.10498524809049237,sin,0.5
2003,DNN,0.3242530443230708,sin,0.5
2004,QCL,0.6008319647454533,sin,0.7
2005,GPR,0.29052010331481765,sin,0.7
2006,DNN,7.531017541486761,sin,0.7
2007,QCL,0.5407808348304001,sin,0.9
2008,GPR,0.3111120530024197,sin,0.9
2009,DNN,4.607169918971518,sin,0.9
2010,QCL,0.2554886787013115,sin2,0.1
2011,GPR,0.00011813648479361074,sin2,0.1
2012,DNN,0.13530407337255912,sin2,0.1
2013,QCL,4.944118059700871,sin2,0.3
2014,GPR,0.20879537443283797,sin2,0.3
2015,DNN,3.1291441320381534,sin2,0.3
2016,QCL,1.5291271672390667,sin2,0.5
2017,GPR,0.5727113385840847,sin2,0.5
2018,DNN,5.5315475387422195,sin2,0.5
2019,QCL,2.532381238684055,sin2,0.7
2020,GPR,0.5852903566283161,sin2,0.7
2021,DNN,1.3471733058808908,sin2,0.7
2022,QCL,1.2498119136280894,sin2,0.9
2023,GPR,0.45874251102434266,sin2,0.9
2024,DNN,7.096564847811268,sin2,0.9
2025,QCL,0.0010559322996473218,linear,0.1
2026,GPR,7.371919243739225e-06,linear,0.1
2027,DNN,0.0001934175054006556,linear,0.1
2028,QCL,0.0002253953422053671,linear,0.3
2029,GPR,0.00015942324168434786,linear,0.3
2030,DNN,0.0014152613906145497,linear,0.3
2031,QCL,9.565317874916841e-05,linear,0.5
2032,GPR,0.001979624930645227,linear,0.5
2033,DNN,0.00016168010901294508,linear,0.5
2034,QCL,0.00015971519536621005,linear,0.7
2035,GPR,0.03305983144091309,linear,0.7
2036,DNN,0.0025918337009272633,linear,0.7
2037,QCL,0.00015371201258786832,linear,0.9
2038,GPR,0.08383187114962944,linear,0.9
2039,DNN,0.010340798308995976,linear,0.9
2040,QCL,0.0002625424613080157,exp,0.1
2041,GPR,1.0847938310093247e-05,exp,0.1
2042,DNN,0.00020764919316340475,exp,0.1
2043,QCL,0.00022661451609742983,exp,0.3
2044,GPR,0.0006315202040803392,exp,0.3
2045,DNN,0.007934125733730894,exp,0.3
2046,QCL,0.0037009345914263392,exp,0.5
2047,GPR,0.0019208198807608387,exp,0.5
2048,DNN,0.013572884079242094,exp,0.5
2049,QCL,0.002665959146457283,exp,0.7
2050,GPR,0.018866102473475192,exp,0.7
2051,DNN,0.06131127911275259,exp,0.7
2052,QCL,0.001990854852802842,exp,0.9
2053,GPR,0.04447510255446266,exp,0.9
2054,DNN,0.10302156084787119,exp,0.9
2055,QCL,0.0003391468781093452,sin1/2,0.1
2056,GPR,7.5555297536093925e-06,sin1/2,0.1
2057,DNN,0.0012994815554592237,sin1/2,0.1
2058,QCL,5.894293979730705e-05,sin1/2,0.3
2059,GPR,0.0008881244585440072,sin1/2,0.3
2060,DNN,0.0006242984289071026,sin1/2,0.3
2061,QCL,3.8791114206011254e-05,sin1/2,0.5
2062,GPR,0.0013938034777711047,sin1/2,0.5
2063,DNN,0.0017781103846481567,sin1/2,0.5
2064,QCL,4.579688124438003e-05,sin1/2,0.7
2065,GPR,0.08196878571035532,sin1/2,0.7
2066,DNN,0.5985494817718958,sin1/2,0.7
2067,QCL,2.5206016021911525e-05,sin1/2,0.9
2068,GPR,1.4670412911220159,sin1/2,0.9
2069,DNN,0.6015102764627559,sin1/2,0.9
2070,QCL,0.12710731381608406,sin,0.1
2071,GPR,7.5118925979101955e-06,sin,0.1
2072,DNN,0.04566678435351982,sin,0.1
2073,QCL,0.740156337461911,sin,0.3
2074,GPR,0.019327086341743658,sin,0.3
2075,DNN,0.14750893720789587,sin,0.3
2076,QCL,0.5855796783749176,sin,0.5
2077,GPR,0.09720880158080172,sin,0.5
2078,DNN,0.8096624380114593,sin,0.5
2079,QCL,0.3187879720481121,sin,0.7
2080,GPR,0.08989019878379145,sin,0.7
2081,DNN,3.216215736415144,sin,0.7
2082,QCL,0.4589843144409251,sin,0.9
2083,GPR,0.43870919784441365,sin,0.9
2084,DNN,7.961550769325717,sin,0.9
2085,QCL,0.24454301330724215,sin2,0.1
2086,GPR,9.773814814831978e-05,sin2,0.1
2087,DNN,0.7302484177796469,sin2,0.1
2088,QCL,4.735489752798151,sin2,0.3
2089,GPR,0.20020007801601974,sin2,0.3
2090,DNN,1.28437033412731,sin2,0.3
2091,QCL,2.4855986794122176,sin2,0.5
2092,GPR,0.40515383447941383,sin2,0.5
2093,DNN,2.395641957404285,sin2,0.5
2094,QCL,2.8316464815975104,sin2,0.7
2095,GPR,0.3364563937382826,sin2,0.7
2096,DNN,1.5861374604112548,sin2,0.7
2097,QCL,2.932816064393386,sin2,0.9
2098,GPR,0.4153258097456739,sin2,0.9
2099,DNN,16.014281725971756,sin2,0.9
2100,QCL,1.0731905573969473e-05,linear,0.1
2101,GPR,3.631149393298241e-06,linear,0.1
2102,DNN,0.00030766598437246965,linear,0.1
2103,QCL,2.2769926246867056e-06,linear,0.3
2104,GPR,7.721843691265364e-05,linear,0.3
2105,DNN,0.0008091783739823053,linear,0.3
2106,QCL,3.182393801453091e-06,linear,0.5
2107,GPR,0.0009955177787929724,linear,0.5
2108,DNN,0.0012989774605991571,linear,0.5
2109,QCL,2.894187527806047e-06,linear,0.7
2110,GPR,0.017283611091309325,linear,0.7
2111,DNN,0.00015636508251881676,linear,0.7
2112,QCL,2.509173473008188e-06,linear,0.9
2113,GPR,0.07847839429684722,linear,0.9
2114,DNN,0.0009093931541899273,linear,0.9
2115,QCL,0.0015327763921590906,exp,0.1
2116,GPR,0.00010442871514985308,exp,0.1
2117,DNN,0.0007151901584622073,exp,0.1
2118,QCL,0.00033283556867983366,exp,0.3
2119,GPR,0.0024420779520759875,exp,0.3
2120,DNN,0.01149646623359332,exp,0.3
2121,QCL,0.0005544408661791309,exp,0.5
2122,GPR,0.006885445199539348,exp,0.5
2123,DNN,0.03071647719818269,exp,0.5
2124,QCL,0.03033207413812859,exp,0.7
2125,GPR,0.02001447449496973,exp,0.7
2126,DNN,0.12966216115304038,exp,0.7
2127,QCL,0.023778765940297226,exp,0.9
2128,GPR,0.054386888638771405,exp,0.9
2129,DNN,0.07253891779191629,exp,0.9
2130,QCL,0.00030420398710958056,sin1/2,0.1
2131,GPR,3.2160895844950263e-06,sin1/2,0.1
2132,DNN,0.0007662651317582486,sin1/2,0.1
2133,QCL,0.0007713044542020298,sin1/2,0.3
2134,GPR,0.0006789389128663,sin1/2,0.3
2135,DNN,0.0022395911788689487,sin1/2,0.3
2136,QCL,0.000187409042178474,sin1/2,0.5
2137,GPR,0.0008572364813726083,sin1/2,0.5
2138,DNN,0.10302078124956292,sin1/2,0.5
2139,QCL,0.003086758761777188,sin1/2,0.7
2140,GPR,0.009171897142901111,sin1/2,0.7
2141,DNN,0.13704703661099105,sin1/2,0.7
2142,QCL,0.002188850186790325,sin1/2,0.9
2143,GPR,0.22977997012615436,sin1/2,0.9
2144,DNN,1.205510420838996,sin1/2,0.9
2145,QCL,0.15239668570886022,sin,0.1
2146,GPR,7.279436201107547e-07,sin,0.1
2147,DNN,0.04038476365770271,sin,0.1
2148,QCL,0.44094339089104023,sin,0.3
2149,GPR,0.0033531608386726595,sin,0.3
2150,DNN,0.2094812678793276,sin,0.3
2151,QCL,1.2553925225953642,sin,0.5
2152,GPR,0.1708633685999137,sin,0.5
2153,DNN,0.6439467198902661,sin,0.5
2154,QCL,0.5252817797081943,sin,0.7
2155,GPR,0.0358815259146722,sin,0.7
2156,DNN,4.53675244668261,sin,0.7
2157,QCL,0.5209768685758217,sin,0.9
2158,GPR,0.3776489644880228,sin,0.9
2159,DNN,8.350780794126457,sin,0.9
2160,QCL,0.26201211253101725,sin2,0.1
2161,GPR,6.288041560227526e-05,sin2,0.1
2162,DNN,1.1751723961042637,sin2,0.1
2163,QCL,4.9895205562680145,sin2,0.3
2164,GPR,0.1978357933411446,sin2,0.3
2165,DNN,0.8810116332075888,sin2,0.3
2166,QCL,2.395213595017887,sin2,0.5
2167,GPR,0.6530143483603706,sin2,0.5
2168,DNN,6.504709908450354,sin2,0.5
2169,QCL,2.631022369507653,sin2,0.7
2170,GPR,0.33120658327135627,sin2,0.7
2171,DNN,0.7885747677160351,sin2,0.7
2172,QCL,1.3233605629296088,sin2,0.9
2173,GPR,0.43407122729799225,sin2,0.9
2174,DNN,7.891224085737804,sin2,0.9
2175,QCL,8.529430173755169e-07,linear,0.1
2176,GPR,5.19111770810921e-06,linear,0.1
2177,DNN,0.0006365733712989818,linear,0.1
2178,QCL,9.951702274543163e-08,linear,0.3
2179,GPR,0.0001255306908842485,linear,0.3
2180,DNN,0.0012975958852295035,linear,0.3
2181,QCL,1.6181166848542562e-07,linear,0.5
2182,GPR,0.005319072806211704,linear,0.5
2183,DNN,0.000500971268115778,linear,0.5
2184,QCL,6.643922053394206e-08,linear,0.7
2185,GPR,0.0173226545820626,linear,0.7
2186,DNN,0.0033231391365807074,linear,0.7
2187,QCL,7.108105853086607e-08,linear,0.9
2188,GPR,0.09780764690334005,linear,0.9
2189,DNN,0.018403326378481317,linear,0.9
2190,QCL,0.00027693902221528476,exp,0.1
2191,GPR,5.9841489328966146e-05,exp,0.1
2192,DNN,0.0004670200735313292,exp,0.1
2193,QCL,0.00014885934474486887,exp,0.3
2194,GPR,0.0005536782258291726,exp,0.3
2195,DNN,0.002675308574339783,exp,0.3
2196,QCL,0.0002090870341572811,exp,0.5
2197,GPR,0.005203896652748108,exp,0.5
2198,DNN,0.03849561651064033,exp,0.5
2199,QCL,0.006429654884584111,exp,0.7
2200,GPR,0.015929693770348616,exp,0.7
2201,DNN,0.048618274801816234,exp,0.7
2202,QCL,0.0046813181722206235,exp,0.9
2203,GPR,0.06256096390456214,exp,0.9
2204,DNN,0.0690438628518251,exp,0.9
2205,QCL,0.0010685919618264057,sin1/2,0.1
2206,GPR,9.02592401054108e-06,sin1/2,0.1
2207,DNN,0.0010884816088697652,sin1/2,0.1
2208,QCL,0.006940398289117893,sin1/2,0.3
2209,GPR,0.00033868770402443126,sin1/2,0.3
2210,DNN,0.0003013662051551637,sin1/2,0.3
2211,QCL,0.00196563415917626,sin1/2,0.5
2212,GPR,0.0010217122977818835,sin1/2,0.5
2213,DNN,0.021625956633343674,sin1/2,0.5
2214,QCL,0.0012802688526804148,sin1/2,0.7
2215,GPR,0.009555130631205427,sin1/2,0.7
2216,DNN,0.13925698291842367,sin1/2,0.7
2217,QCL,0.001002955593496074,sin1/2,0.9
2218,GPR,0.20862242835415842,sin1/2,0.9
2219,DNN,0.2654827332278509,sin1/2,0.9
2220,QCL,0.15384826577883617,sin,0.1
2221,GPR,1.5807613271770716e-07,sin,0.1
2222,DNN,0.05575040470148994,sin,0.1
2223,QCL,0.6256659818313258,sin,0.3
2224,GPR,0.011361626395379498,sin,0.3
2225,DNN,0.15074253640026875,sin,0.3
2226,QCL,0.9077801339804624,sin,0.5
2227,GPR,0.12575289059980468,sin,0.5
2228,DNN,3.446396935755303,sin,0.5
2229,QCL,0.6742129455271958,sin,0.7
2230,GPR,0.04008586027361241,sin,0.7
2231,DNN,4.250259130496728,sin,0.7
2232,QCL,0.3513280809486709,sin,0.9
2233,GPR,0.37457380181609123,sin,0.9
2234,DNN,2.2207735527414085,sin,0.9
2235,QCL,0.26707193064348844,sin2,0.1
2236,GPR,0.0029366282854266118,sin2,0.1
2237,DNN,0.8316147138743067,sin2,0.1
2238,QCL,4.242372672233626,sin2,0.3
2239,GPR,0.0684456990004855,sin2,0.3
2240,DNN,5.903888474367033,sin2,0.3
2241,QCL,1.8548322232781098,sin2,0.5
2242,GPR,0.479095160728153,sin2,0.5
2243,DNN,3.5436806468287894,sin2,0.5
2244,QCL,2.051627330763277,sin2,0.7
2245,GPR,0.49701264087641456,sin2,0.7
2246,DNN,1.8407264232454104,sin2,0.7
2247,QCL,1.0391690570824357,sin2,0.9
2248,GPR,0.4325952062609843,sin2,0.9
2249,DNN,31.14201227941127,sin2,0.9
